43.070093423 -89.387192196 -55.789301695140345
43.073214289 -89.391398018 -66.47521130770328
43.073384456 -89.393777717 -63.32045843674484
43.073264875 -89.402304035 -67.84429771303597
43.073322941 -89.410271045 -58.59773681154026
43.073324311 -89.417405369 -58.72125814021183
43.068658748 -89.423783148 -59.42396030122513
43.062351046 -89.426100407 -67.7438228702868
43.056540693 -89.429811898 -54.36710523400565
43.048370481 -89.438699896 -69.04623499960395
43.040138284 -89.448631977 -50.393040359595744
43.037703476 -89.445622848 -57.51374695560421
43.033956756 -89.443669153 -53.246622017447784
43.032183603 -89.450127920 -61.47742154459752
43.034192902 -89.455005426 -41.87810854060658
43.027436953 -89.455727073 -52.30073983045469
43.026705490 -89.462003598 -53.73666956963274
43.027750656 -89.463823841 -58.338672453164776
43.027745391 -89.463824185 -54.65456937870623
43.027741826 -89.463810998 -58.45709571913737
43.027754986 -89.463810998 -56.39388031195687
43.028496401 -89.463533976 -53.51947748232738
43.035128158 -89.454813095 -45.41595611371355
43.039072290 -89.450102670 -51.12468556077179
43.043457136 -89.444477621 -59.10356448769886
43.051810834 -89.436839107 -59.494923064507496
43.054867092 -89.432466608 -57.404787487038796
43.056709332 -89.429576493 -58.54616508473846
43.062958616 -89.425823958 -58.927197429833846
43.070985801 -89.423723475 -59.183754595325546
43.073474149 -89.413043434 -58.071933059102534
43.073048860 -89.409511628 -60.81993865152451
43.072073188 -89.397980518 -56.8388121350776
43.070331698 -89.390910437 -60.327932360862555
43.070673223 -89.384287932 -61.31578204733027
43.074907682 -89.382173982 -58.0027458103578
43.075002437 -89.382816247 -60.571307754217365
43.075011541 -89.382937566 -61.77792456599077
43.075991319 -89.384471861 -61.05717537703575
43.074519171 -89.385899851 -61.623041732475286
43.072603790 -89.381233366 -63.64681025184612
43.070999536 -89.388386914 -63.512719117715335
43.074083213 -89.392544525 -65.28568108389196
43.073432471 -89.400864910 -66.11049924321627
43.073388010 -89.410221809 -55.83017226566682
43.072753744 -89.421730550 -57.623755579726065
43.070848557 -89.423750128 -76.8398432136438
43.084772418 -89.369593644 -62.86546593350376
43.084677099 -89.370381286 -55.62246364093673
43.084502118 -89.370529179 -60.6475888918651
43.084460292 -89.370518249 -59.7227690627206
43.084460292 -89.370518249 -58.91303489843879
43.078477759 -89.378954459 -66.25352456871445
43.076099645 -89.383721073 -66.21871743936518
43.075263203 -89.385546868 -60.366364117360625
43.074748979 -89.389946683 -63.06883699203172
43.073310734 -89.396112207 -70.46239199222613
43.073254685 -89.401775860 -64.85095920456668
43.073665354 -89.412698412 -63.80144292278811
43.073287316 -89.432542867 -59.71637645202024
43.101889030 -89.503417344 -57.7857394685467
43.105939757 -89.510534547 -52.91293647664659
43.108158870 -89.510160144 -53.4911596955849
43.105371323 -89.496558358 -54.813659206951044
43.104597131 -89.493946895 -59.72516599938798
43.032683695 -89.457938684 -65.13221857537481
43.025271142 -89.456285150 -56.39613350904591
43.033589929 -89.455881338 -49.17801207446836
43.034150086 -89.455410670 -71.83083780443627
43.094026269 -89.362326898 -64.13110230826109
43.099182050 -89.355762027 -62.04206290267376
43.100462300 -89.348968372 -64.62599319402214
43.099763731 -89.336210953 -66.67432223541135
43.098192004 -89.328355501 -57.418281305283756
43.098728788 -89.322293916 -65.63723524324737
43.098846161 -89.321852341 -63.67130025100047
43.098514283 -89.312003122 -61.917229508365125
43.098939092 -89.295466687 -61.22636048776413
43.094079107 -89.291012978 -68.1668104900017
43.085139197 -89.294051671 -65.79601904860941
43.081109934 -89.283918790 -71.26389623508409
43.073491645 -89.286106076 -68.17497334898144
43.077047354 -89.294980651 -63.63713160738325
43.081902430 -89.302891521 -61.5446931791417
43.089119366 -89.302467290 -59.01303262953548
43.098657603 -89.303341444 -56.786602902632
43.098617814 -89.310110501 -61.527650372941324
43.098319983 -89.320222023 -61.20842310299481
43.098779822 -89.322317899 -65.97577177489157
43.096072755 -89.326646394 -63.428673445716626
43.085222969 -89.325697288 -59.9518324921275
43.078692555 -89.322207575 -61.57837151973975
43.070030319 -89.314311057 -63.35720506901473
43.062107215 -89.318844580 -59.77581161305315
43.058480564 -89.325893645 -72.48377141457635
43.047436824 -89.330074778 -63.535117825467786
43.047101296 -89.341753322 -53.71660987524376
43.047154983 -89.351766066 -56.228713216254455
43.039001030 -89.354588695 -61.998603052234756
43.033522484 -89.366440324 -58.77205565562263
43.035611799 -89.379694647 -60.40879392708259
43.028188366 -89.383387229 -53.071007220742516
43.036749453 -89.384837378 -75.61998715670481
43.040209974 -89.379807667 -64.49174806612405
43.039077356 -89.394827615 -55.61987818525836
43.038675015 -89.394733211 -63.72256387218569
43.038739059 -89.394732692 -62.41034350339437
43.038741499 -89.394782422 -61.8810260957772
43.038705709 -89.394820269 -62.68393122460647
43.041707070 -89.392876197 -59.15541786197564
43.045767326 -89.392810821 -57.19049452323947
43.052099955 -89.394883241 -60.72335260448667
43.057346228 -89.399116069 -52.822121797776596
43.066527385 -89.395710677 -68.88366689137554
43.069549092 -89.391482203 -64.66221297768315
43.073289328 -89.386500208 -61.38054684536471
43.073303892 -89.384314875 -67.23204944299081
43.075145569 -89.382601313 -65.25265928917614
43.078717757 -89.384085319 -70.66482678327603
43.086324436 -89.373581725 -66.0946261634135
43.087343749 -89.372231116 -59.267833572963546
43.093226812 -89.363611110 -58.54397563647282
43.098965806 -89.356144435 -57.07986108944104
43.100059660 -89.347670477 -55.591261898092384
43.099705749 -89.332514950 -66.73375649983024
43.098602895 -89.322121966 -68.79911074020663
43.098711697 -89.321912588 -68.64706569995205
43.098757089 -89.321910117 -70.9918195870485
43.098717701 -89.321887879 -70.43206924376932
43.097977925 -89.326638179 -67.35156120785553
43.090012402 -89.329083341 -58.12388175792573
43.080257764 -89.323836328 -66.55191254892044
43.074103401 -89.316415629 -65.33401504282213
43.066244047 -89.314415482 -57.091710413783936
43.061985848 -89.321226763 -60.50143359110506
43.056122514 -89.325661604 -62.45468131795509
43.047100715 -89.336781662 -59.399410666013836
43.046624740 -89.352963511 -63.24633523657639
43.040837379 -89.354815171 -64.49106524898062
43.032774965 -89.363121918 -67.54442681743059
43.035655100 -89.379669310 -58.37848205549939
43.031900011 -89.381240921 -62.060452411423526
43.033699750 -89.387885405 -63.71112288057759
43.038329595 -89.380918313 -73.38620918403934
43.039429553 -89.378513905 -64.66363568841939
43.037983291 -89.387256062 -64.48404785139334
43.038701154 -89.394782162 -64.64312673501341
43.038683468 -89.394758270 -64.5112233154052
43.038651817 -89.394746388 -63.00294782351194
43.039308142 -89.393829558 -64.26908214670593
43.044400016 -89.391828535 -65.13165989767684
43.049224416 -89.393572893 -53.725303003720825
43.054604781 -89.396846404 -67.38182121447508
43.060201863 -89.400633197 -58.23794530775565
43.063368147 -89.400159566 -64.16743452971004
43.067225479 -89.394561235 -58.148942725239536
43.069888784 -89.390925976 -67.72463264815998
43.072709553 -89.387459927 -60.23949067243819
43.073464683 -89.383539565 -69.94745101785026
43.075112748 -89.382501240 -59.678677419438664
43.076495543 -89.384205716 -53.90524164445935
43.078723279 -89.384048220 -66.3891896110505
43.084785183 -89.375710578 -65.41591461916944
43.087324197 -89.372259847 -57.31326177266661
43.089718328 -89.368818965 -64.71071894540832
43.092129500 -89.365256480 -62.65050193413147
43.092162365 -89.365256480 -56.783298876790354
43.093066253 -89.363871878 -67.2469585129135
43.094206135 -89.361992431 -59.86527008573305
43.101521441 -89.352777151 -66.16670459098181
43.100421038 -89.348943249 -67.36414926113285
43.099935093 -89.341062090 -62.10350646822087
43.099510332 -89.331731026 -62.521291434243295
43.075063146 -89.317631795 -52.133430574864065
43.066477243 -89.314375276 -58.4452372274453
43.062069527 -89.320537919 -56.125394479597226
43.061667250 -89.326263905 -64.0150332299201
43.048218768 -89.324873917 -64.88098131811782
43.047121573 -89.339086933 -62.50262279691822
43.047183649 -89.351250228 -55.13884068083811
43.040402498 -89.354635395 -57.61445020891122
43.033525800 -89.366402566 -59.166595370789395
43.035393766 -89.380014854 -70.83256533854313
43.033274209 -89.388049231 -65.79730835295719
43.037193959 -89.384612039 -68.53309046259507
43.039459591 -89.378478291 -54.56007028706824
43.037824168 -89.394029837 -59.995729094142405
43.038734642 -89.394647578 -64.71857310743316
43.041758299 -89.392028463 -56.09395275065311
43.048241719 -89.392748772 -52.69233229448161
43.053451160 -89.395889349 -69.1126543964737
43.060175339 -89.400696368 -58.148223944256124
43.066883451 -89.395192238 -65.85800178475574
43.072648863 -89.387316409 -53.71746732771584
43.073433547 -89.384289793 -68.28695681883681
43.075027742 -89.382174512 -60.69948265430157
43.077315994 -89.384360578 -59.872610069699085
43.081234279 -89.380781403 -67.52668329469954
43.088583870 -89.370354565 -60.886339400966
43.093519582 -89.363105398 -67.61498260286817
43.039221913 -89.394300766 -66.01084424355805
43.039099359 -89.394177024 -67.0580243118968
43.038915966 -89.394093467 -63.41703483963127
43.039166390 -89.394740944 -56.86513221577211
43.039249947 -89.394862871 -56.99469174416352
43.038427058 -89.387632764 -63.173441078074944
43.042753364 -89.377583903 -57.17680442166535
43.047754656 -89.375434976 -48.055169809541106
43.068003388 -89.384879944 -59.99396321172916
43.080447713 -89.375925961 -63.377309358818586
43.084627390 -89.368441267 -81.86613383923743
43.090124290 -89.362108371 -58.52833933181563
43.100471378 -89.348550207 -68.27701947158765
43.106458783 -89.324321421 -58.93217296393427
43.110050137 -89.317376278 -59.98574917897581
43.084376302 -89.376167860 -69.11956361190886
43.083139413 -89.379865648 -56.51729364454087
43.073165541 -89.395523678 -65.52595802546155
43.074009856 -89.419251266 -57.137277374778904
43.075315818 -89.443353932 -47.62990454555737
43.075266153 -89.462178868 -64.8369179136064
43.063485987 -89.472104245 -55.83160123089482
43.053904147 -89.475759499 -51.20882445555552
43.053971537 -89.475243340 -51.540629204281096
43.052916154 -89.484642709 -40.68860976409333
43.056622919 -89.500041206 -48.85715949484442
43.057393186 -89.503963265 -47.5843051879375
43.052768107 -89.503264485 -42.26158087704461
43.051979224 -89.517398674 -44.90505359882029
43.057153685 -89.527521247 -58.720729955563826
43.064970902 -89.525558072 -61.11345567634817
43.063556606 -89.525666949 -57.25984457387725
43.063570188 -89.525667051 -57.19643770062249
43.063592365 -89.525604759 -57.20690115538724
43.063594568 -89.525617543 -56.932809722207026
43.063596340 -89.525630225 -57.43842457244461
43.063575904 -89.525666848 -57.570962341852976
43.069894891 -89.524844323 -48.47141171863001
43.076652787 -89.531520479 -50.7393202166456
43.075044047 -89.525098261 -52.33325710206251
43.074965482 -89.518272441 -64.72506839382733
43.076587641 -89.502039286 -58.76260801451724
43.075155460 -89.486482002 -57.467947821961886
43.068292167 -89.478398116 -64.46244715072855
43.068048990 -89.473181800 -56.16892750475764
43.058862066 -89.471984373 -57.36883594428859
43.053748235 -89.475921075 -53.86734698927419
43.053778285 -89.475983340 -54.033960849054935
43.053795685 -89.475945959 -55.68090309101081
43.053588139 -89.473810276 -50.22335923303657
43.049947075 -89.472589799 -47.468873303693755
43.050086645 -89.451304510 -53.67786204776674
43.052044642 -89.436566806 -59.920956268614574
43.059001763 -89.426217557 -52.74536302185267
43.067120734 -89.413925918 -68.57993070070046
43.072266390 -89.407002558 -60.47229096744914
43.072232611 -89.399784842 -59.12881443491483
43.072035096 -89.394308028 -64.84228565534251
43.074802101 -89.386753880 -61.38310476639003
43.073795247 -89.383339959 -60.69516243751078
43.073880706 -89.383227613 -64.99543210760771
43.076011667 -89.376292524 -77.380727634885
43.081165276 -89.365517277 -64.93088526459103
43.082847515 -89.363203956 -70.10120800945666
43.086807397 -89.359699542 -64.97790916237366
43.091874659 -89.355251259 -58.871932030658456
43.093157130 -89.349746264 -58.10925491162658
43.095413548 -89.338767033 -61.00696092391261
43.098207527 -89.326451927 -61.773022541957715
43.098752645 -89.322096966 -66.87718883380978
43.098822696 -89.322145223 -66.96711833234018
43.098261415 -89.317827606 -56.19567418999105
43.110929909 -89.316101892 -51.29004844482206
43.106802578 -89.309982536 -57.14108935583052
43.107991925 -89.300239764 -68.09975211878756
43.119074201 -89.297778000 -71.29517926172045
43.124087038 -89.308484759 -61.62246792326243
43.125976464 -89.307307927 -58.981088995495156
43.122501446 -89.307789175 -58.6822306774681
43.121088766 -89.317612550 -69.94517560060238
43.120850994 -89.324925826 -64.77355285047068
43.120195296 -89.330400822 -57.95497740728408
43.123679155 -89.351291777 -55.872259676233384
43.135671036 -89.346652775 -62.79557811591704
43.137254938 -89.346598527 -77.00953337079497
43.137278643 -89.346575349 -76.74080655097447
43.131244847 -89.348482564 -58.801773231479785
43.120667969 -89.355156636 -63.78169212330996
43.112668393 -89.358581952 -54.338531906308546
43.112981263 -89.358677070 -55.21064755927108
43.112978395 -89.358688392 -55.161500569293416
43.114124497 -89.363862074 -66.12505646544216
43.104669652 -89.363935977 -61.80365453722053
43.094253799 -89.370368731 -57.38806256604005
43.089259557 -89.370838222 -59.741882226900984
43.083814360 -89.378851567 -69.92998689007537
43.122246154 -89.349671389 -66.66063746628494
43.120040921 -89.328509140 -64.87095480573528
43.117093194 -89.324648087 -61.77674883015843
43.120994977 -89.317378958 -61.6701346149096
43.121370862 -89.307199896 -57.54830526756283
43.126268281 -89.307242924 -63.04465486571139
43.120903501 -89.306811927 -63.93114353759715
43.114161129 -89.296053122 -56.235098461700844
43.107699982 -89.300488592 -73.36375744301924
43.099074360 -89.301617314 -63.87691166449437
43.098584474 -89.309681369 -68.88313294049296
43.098553491 -89.322627858 -66.22232446483241
43.098476269 -89.322875822 -63.980677375112045
43.098659375 -89.322750679 -69.80388997740378
43.099176237 -89.330949116 -63.26982371595831
43.093862292 -89.341939178 -60.38886936560225
43.092927566 -89.350731396 -64.16280871854896
43.086404553 -89.360085292 -70.42185617854787
43.082753798 -89.363242294 -62.398862480562954
43.077258136 -89.372434678 -71.96939899536261
43.074613162 -89.379204165 -69.38272231496867
43.075380959 -89.382993136 -66.26122907295104
43.074777152 -89.385969831 -56.346756847206564
43.074810606 -89.391481631 -69.02152472423478
43.073360376 -89.398615861 -67.71278482440859
43.073283363 -89.401739798 -60.8428094411707
43.073210249 -89.409067497 -58.52007003938568
43.065687316 -89.415953454 -66.48237346834706
43.058688996 -89.426649251 -55.85845574334178
43.052743650 -89.435542698 -63.55646845516844
43.051236044 -89.441583927 -56.73116052592394
43.050052536 -89.451428530 -58.84130088613952
43.049973624 -89.465459511 -44.61757386957654
43.053472175 -89.473492183 -39.25260949228022
43.053982830 -89.475612330 -52.697117623207745
43.054052114 -89.473303457 -40.708525543204026
43.067893055 -89.468395184 -51.95322639290099
43.071454934 -89.478123739 -70.29341862332612
43.075182508 -89.487734767 -65.80771739639009
43.075213819 -89.507133275 -51.34802720146599
43.074984437 -89.519144676 -68.40576963787298
43.078510696 -89.524383594 -58.74995223356696
43.074812201 -89.532639931 -50.48776001718494
43.074754940 -89.527016433 -40.00542314623438
43.058712779 -89.503350552 -48.59432379556371
43.056513803 -89.503183890 -46.78428781964789
43.055277199 -89.494380792 -49.10388880675063
43.053516969 -89.478304127 -42.49185690258499
43.053740624 -89.475884030 -52.53216372902236
43.053727413 -89.475871757 -55.44762854967877
43.053694977 -89.475969944 -49.75021706494665
43.053612103 -89.470263496 -43.87269221616456
43.053597611 -89.454466075 -53.157175172555384
43.053647400 -89.441832887 -58.65524959944097
43.072038447 -89.428390663 -56.423048152605055
43.078846490 -89.431484230 -64.46449737447037
43.075119601 -89.439819387 -58.65041098566352
43.075229606 -89.450390377 -56.8512611304788
43.071327662 -89.453102200 -57.03582949070569
43.071286838 -89.453115883 -56.51181233944598
43.071089871 -89.454676689 -56.88672785207177
43.072772364 -89.464177287 -59.17974664872882
43.064520614 -89.471199419 -56.44411520930969
43.053702051 -89.473588453 -53.83163150829197
43.053914414 -89.475035478 -59.55723820573586
43.053934314 -89.475072299 -56.60179022302348
43.053959381 -89.475084235 -58.54735351407912
43.047483976 -89.473567364 -51.70184209312388
43.036192195 -89.477727009 -60.376892820224974
43.031964790 -89.481063067 -61.294231835417754
43.026230133 -89.492987441 -42.34467827812037
43.019513936 -89.505971432 -59.39084723690685
43.031697378 -89.504576337 -43.43871027767665
43.031828120 -89.491665204 -52.94924875322741
43.038975642 -89.488502528 -43.14067552247756
43.041677845 -89.477679469 -42.223444145778906
43.047628231 -89.473357157 -78.00779663098179
43.081503299 -89.374650139 -61.488170314760836
43.076614835 -89.385446043 -55.90878035585207
43.075323960 -89.390971206 -64.2360913727473
43.073335873 -89.406217910 -66.63984998821482
43.076479515 -89.417629995 -57.53388307258561
43.077287455 -89.425063161 -56.01768025547032
43.077293113 -89.425050636 -55.54047031016978
43.077273389 -89.425050636 -55.63662540990941
43.078409305 -89.425089769 -59.27453896389635
43.085179645 -89.433635722 -52.395825440139376
43.086680582 -89.441852365 -72.08586100071065
43.088028319 -89.433695949 -53.1138291754566
43.081977769 -89.428261089 -51.61123490471453
43.078038024 -89.429538564 -56.3197033162508
43.075123509 -89.425096014 -56.10064079498172
43.073476408 -89.416223002 -61.38229665183108
43.071038250 -89.406767569 -61.24138128608487
43.070924581 -89.399253539 -65.37821345039366
43.073274611 -89.397453266 -67.32782325267694
43.074691115 -89.400778406 -69.55413956743854
43.074672019 -89.400992900 -70.3887826157891
43.076020819 -89.405737674 -61.669733164077186
43.076069921 -89.412785000 -53.91058880622093
43.076643859 -89.424885152 -61.49671813461072
43.078878799 -89.428695195 -66.81636585459015
43.080360434 -89.428202611 -70.1471389988619
43.081431332 -89.428217488 -49.16006343309113
43.086118647 -89.435924773 -61.35200192772892
43.086225549 -89.438735300 -54.145655348943336
43.090378840 -89.436278099 -53.57111985958884
43.084177964 -89.432440827 -46.60001127773206
43.078628430 -89.430490777 -66.81997986878754
43.076618102 -89.425536993 -62.270538198676284
43.073437240 -89.414823641 -59.87958054606835
43.072949361 -89.409425561 -60.37670708858573
43.071055833 -89.403906950 -64.25397979104228
43.072843674 -89.397407127 -68.9874129239969
43.074589850 -89.400744784 -69.45722834645059
43.074693302 -89.400593217 -69.47593681499379
43.074741943 -89.400653320 -69.04848511017042
43.075869538 -89.403837558 -63.186879563000545
43.075111526 -89.412548004 -59.22338644979397
43.076437983 -89.417053183 -59.25924477433706
43.077438439 -89.429126976 -57.87315509480087
43.080412967 -89.428190332 -70.9902112379851
43.080420944 -89.428215257 -70.45026634084101
43.080343210 -89.428191067 -70.59837724518658
43.081699834 -89.428227561 -58.07528716373474
43.086207809 -89.437840673 -53.0621991826775
43.087934107 -89.439972967 -62.70512030206329
43.088284458 -89.433694007 -57.5738769103513
43.083770123 -89.428760283 -45.40795769992968
43.078294053 -89.429855356 -57.311801676838755
43.076523013 -89.425305066 -58.07925648088104
43.073174841 -89.418423382 -59.72981529132167
43.073535275 -89.411227785 -58.70998165164032
43.071105309 -89.405834405 -63.82840635471428
43.071836873 -89.397404535 -60.74720165750493
43.072998502 -89.397492034 -69.24256966996252
43.074686851 -89.400730067 -68.13141170394802
43.074845210 -89.400642455 -67.99082132879242
43.075889198 -89.403825280 -65.38922028215572
43.075211457 -89.410411445 -60.050304549932804
43.076484781 -89.416082977 -54.48467490513791
43.077527675 -89.429077129 -54.95867346737421
43.080383202 -89.428129919 -69.9801114814424
43.080415647 -89.428129796 -69.67251943788798
43.080377177 -89.428154599 -70.30383449538166
43.080388865 -89.428203223 -69.60642252178752
43.086171688 -89.434856182 -64.57679286505451
43.086777845 -89.441925566 -75.153224660289
43.090598115 -89.435637323 -57.135205687210366
43.084083428 -89.433559720 -42.092618314645065
43.078866133 -89.430403364 -61.223596612881096
43.077129208 -89.428211139 -60.40831733465936
43.072493013 -89.425024283 -64.79786406976282
43.073537236 -89.415007926 -61.72318114105564
43.073282255 -89.410197128 -60.37242295191378
43.071081765 -89.405541036 -62.42789564286811
43.071900910 -89.397404018 -54.019971146409304
43.073036966 -89.397467222 -67.6345120805895
43.074671604 -89.400655888 -66.77272871124684
43.076363829 -89.402542894 -66.09590429978637
43.075148453 -89.410032229 -63.77096017939009
43.076511414 -89.418563367 -52.85141563355236
43.078463362 -89.430163291 -63.44786748941323
43.080357212 -89.428191312 -69.92947522281527
43.080312653 -89.428142688 -70.29362204304087
43.080304068 -89.428166632 -70.27715221604677
43.081800695 -89.428214056 -52.908108489349566
43.086176931 -89.436735727 -65.95803317326072
43.088210043 -89.439639959 -63.78433506325315
43.086374040 -89.433625768 -57.588859955106
43.081317504 -89.428181999 -58.42145090545337
43.077147178 -89.429056610 -62.02807416911055
43.072485094 -89.425097453 -62.85472847418538
43.073429056 -89.412923052 -60.820196922030185
43.071806859 -89.409167997 -62.67403752657452
43.071114918 -89.402411488 -64.39257736561834
43.071939940 -89.397516189 -57.675361328636114
43.073437174 -89.398521122 -66.1432274175493
43.074682640 -89.400628765 -71.89164198759131
43.074668248 -89.400554843 -71.38225023110293
43.075904231 -89.403776808 -66.1509384445661
43.075173309 -89.410364735 -59.41727950994636
43.076515660 -89.416562441 -54.56753635233647
43.076793757 -89.426272072 -59.734198697974094
43.079507893 -89.428212659 -71.86794237304069
43.080340953 -89.428165897 -70.31726650568693
43.080334806 -89.428166020 -70.09174985272739
43.080326951 -89.428165652 -70.05359997036297
43.086183558 -89.435027495 -54.968675756869885
43.087412342 -89.442201191 -79.14134199320414
43.088996098 -89.433613405 -64.85622967828012
43.083574788 -89.428750452 -52.321232290476274
43.077243415 -89.429006886 -60.82950500496657
43.072439740 -89.425060868 -52.496877458579256
43.073544547 -89.413032541 -61.16750162990235
43.071049164 -89.408462400 -63.41823701880216
43.071083050 -89.401071785 -53.50501209307633
43.071839468 -89.397491118 -59.29657494254451
43.073383145 -89.400398119 -60.36084086234963
43.074700755 -89.400679288 -71.26418811267763
43.074622109 -89.400840693 -70.0634039876976
43.075915744 -89.404364734 -58.827275021035476
43.075192206 -89.411614904 -59.19480616117613
43.076492188 -89.418661591 -59.82894207051913
43.077497000 -89.429090019 -53.43175516683299
43.080342234 -89.428166265 -71.82378276821622
43.080317950 -89.428228149 -71.84744128256622
43.080315998 -89.428178543 -71.48617454671165
43.086211190 -89.434954300 -61.20874702287139
43.086339850 -89.438821860 -53.0741111968763
43.086325671 -89.438784780 -52.47881430328412
43.086544555 -89.441656723 -74.92248577752571
43.089590431 -89.433694392 -65.00680391585013
43.083713513 -89.428761017 -46.296815697310066
43.077073318 -89.428406363 -62.78797175785675
43.072702466 -89.425058897 -62.569017674728755
43.073466301 -89.413128872 -60.92082954988429
43.071081057 -89.407332428 -62.9006015027531
43.071001406 -89.399265172 -66.88152499808825
43.073360037 -89.398826120 -66.93342312980596
43.074730501 -89.400766129 -67.73002921351096
43.075966719 -89.400766593 -61.665367503214064
43.075146066 -89.407686194 -62.783427284633724
43.076489876 -89.413506123 -55.95827313541754
43.076714964 -89.424982883 -64.29486579648398
43.078982212 -89.428339120 -71.29454212171683
43.081527083 -89.428241188 -50.18837974038823
43.086148701 -89.436342772 -66.99221654455803
43.086234005 -89.438772620 -53.98470321277333
43.086192621 -89.438723020 -54.74775923045614
43.086185245 -89.438773703 -54.88488604294546
43.089885156 -89.437129692 -61.401483033799835
43.085917631 -89.433606064 -55.066647500084144
43.079044538 -89.428252313 -68.81073573121937
43.077111541 -89.428246626 -61.52597401167849
43.072433380 -89.423796326 -61.637504519230234
